date,data,cols
2010,service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-travel-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=2,channel1
2011,.,channel1
2012,.,channel1
2013,.,channel1
2014,service=ts-assurance-service level=INFO event=normal_activity count=2,channel1
2015,.,channel1
2016,service=ts-travel-service level=INFO event=exception count=1 sample=I/O exception (org.apache.http.NoHttpResponseException) caught when processing request to {}-><url> The target server...; service=ts-travel-service level=INFO event=retry count=1 sample=Retrying request to {}-><url>,channel1
2017,.,channel1
2018,.,channel1
2019,.,channel1
2020,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2021,service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1; service=ts-travel-service level=INFO event=normal_activity count=1,channel1
2022,.,channel1
2023,service=ts-travel-service level=INFO event=normal_activity count=24; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-basic-service level=INFO event=normal_activity count=3; service=ts-assurance-service level=INFO event=normal_activity count=2; service=ts-ticketinfo-service level=INFO event=normal_activity count=2; service=ts-station-service level=INFO event=normal_activity count=1,channel1
2024,.,channel1
2025,.,channel1
2026,.,channel1
2027,service=ts-travel-service level=INFO event=normal_activity count=1,channel1
2028,.,channel1
2029,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id; service=ts-travel-service level=INFO event=exception count=1 sample=Closed connection [connectionId{localValue:<num> serverValue:<num>}] to ts-travel-mongo:<num> because there was a soc...,channel1
2030,service=ts-travel-service level=INFO event=normal_activity count=22; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2,channel1
2031,.,channel1
2032,.,channel1
2033,.,channel1
2034,.,channel1
2035,.,channel1
2036,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2037,.,channel1
2038,.,channel1
2039,service=ts-basic-service level=INFO event=normal_activity count=6; service=ts-travel-service level=INFO event=normal_activity count=5; service=ts-ticketinfo-service level=INFO event=normal_activity count=4; service=ts-station-service level=INFO event=normal_activity count=2,channel1
2040,service=ts-travel-service level=INFO event=normal_activity count=20; service=ts-route-service level=INFO event=normal_activity count=10; service=ts-assurance-service level=INFO event=normal_activity count=2,channel1
2041,.,channel1
2042,.,channel1
2043,.,channel1
2044,.,channel1
2045,.,channel1
2046,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2047,.,channel1
2048,.,channel1
2049,.,channel1
2050,.,channel1
2051,.,channel1
2052,.,channel1
2053,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2054,.,channel1
2055,.,channel1
2056,.,channel1
2057,.,channel1
2058,.,channel1
2059,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2060,.,channel1
2061,.,channel1
2062,.,channel1
2063,.,channel1
2064,.,channel1
2065,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2066,.,channel1
2067,.,channel1
2068,.,channel1
2069,.,channel1
2070,.,channel1
2071,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2072,.,channel1
2073,.,channel1
2074,.,channel1
2075,.,channel1
2076,.,channel1
2077,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2078,.,channel1
2079,.,channel1
2080,.,channel1
2081,.,channel1
2082,.,channel1
2083,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2084,.,channel1
2085,.,channel1
2086,.,channel1
2087,.,channel1
2088,.,channel1
2089,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2090,.,channel1
2091,.,channel1
2092,.,channel1
2093,.,channel1
2094,.,channel1
2095,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2096,.,channel1
2097,.,channel1
2098,.,channel1
2099,.,channel1
2100,.,channel1
2101,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2102,.,channel1
2103,.,channel1
2104,.,channel1
2105,.,channel1
2106,.,channel1
2107,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2108,.,channel1
2109,.,channel1
2110,.,channel1
2111,.,channel1
2112,.,channel1
2113,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2114,.,channel1
2115,.,channel1
2116,.,channel1
2117,.,channel1
2118,.,channel1
2119,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2120,.,channel1
2121,.,channel1
2122,.,channel1
2123,.,channel1
2124,.,channel1
2125,.,channel1
2126,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
2127,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=8; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
2128,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
2129,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2130,.,channel1
2131,.,channel1
2132,.,channel1
2133,.,channel1
2134,.,channel1
2135,service=ts-contacts-service level=INFO event=normal_activity count=2,channel1
2136,service=ts-contacts-service level=INFO event=normal_activity count=2,channel1
2137,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=8; service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
2138,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2139,.,channel1
2140,.,channel1
2141,.,channel1
2142,.,channel1
2143,.,channel1
2144,.,channel1
2145,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
2146,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=8; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
2147,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
2148,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2149,.,channel1
2150,.,channel1
2151,.,channel1
2152,.,channel1
2153,.,channel1
2154,.,channel1
2155,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
2156,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=8; service=ts-contacts-service level=INFO event=normal_activity count=3; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
2157,service=ts-contacts-service level=INFO event=normal_activity count=1; service=ts-preserve-service level=INFO event=normal_activity count=1,channel1
2158,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2159,.,channel1
2160,.,channel1
2161,.,channel1
2162,.,channel1
2163,.,channel1
2164,service=ts-contacts-service level=INFO event=normal_activity count=2,channel1
2165,service=ts-contacts-service level=INFO event=normal_activity count=2,channel1
2166,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=8; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
2167,service=ts-contacts-service level=INFO event=normal_activity count=4; service=ts-preserve-service level=INFO event=normal_activity count=1,channel1
2168,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2169,.,channel1
2170,.,channel1
2171,.,channel1
2172,.,channel1
2173,.,channel1
2174,service=ts-contacts-service level=INFO event=normal_activity count=2,channel1
2175,service=ts-contacts-service level=INFO event=normal_activity count=2,channel1
2176,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=8; service=ts-contacts-service level=INFO event=normal_activity count=3; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
2177,service=ts-contacts-service level=INFO event=normal_activity count=1; service=ts-preserve-service level=INFO event=normal_activity count=1,channel1
2178,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2179,.,channel1
2180,.,channel1
2181,.,channel1
2182,.,channel1
2183,.,channel1
2184,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
2185,.,channel1
2186,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2187,.,channel1
2188,.,channel1
2189,.,channel1
2190,.,channel1
2191,.,channel1
2192,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2193,.,channel1
2194,.,channel1
2195,.,channel1
2196,.,channel1
2197,.,channel1
2198,service=ts-contacts-service level=INFO event=normal_activity count=2,channel1
2199,service=ts-contacts-service level=INFO event=normal_activity count=1,channel1
2200,.,channel1
2201,.,channel1
2202,.,channel1
2203,service=ts-contacts-service level=INFO event=exception count=1 sample=Closed connection [connectionId{localValue:<num> serverValue:<num>}] to ts-contacts-mongo:<num> because there was a s...,channel1
2204,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2205,.,channel1
2206,.,channel1
2207,.,channel1
2208,.,channel1
2209,.,channel1
2210,service=ts-preserve-service level=INFO event=failure count=1 sample=[Preserve Service][Get Contacts] Fail. No contacts according to contacts id,channel1
2211,.,channel1
2212,.,channel1
2213,.,channel1
2214,.,channel1
2215,.,channel1
2216,.,channel1
2217,service=ts-contacts-service level=INFO event=normal_activity count=4,channel1
2218,.,channel1
2219,.,channel1
2220,.,channel1
2221,.,channel1
2222,service=ts-security-service level=INFO event=normal_activity count=11; service=ts-preserve-service level=INFO event=normal_activity count=8; service=ts-order-other-service level=INFO event=normal_activity count=2; service=ts-order-service level=INFO event=normal_activity count=2,channel1
